PROPERTY_TYPE,CITY,STATE_OR_PROVINCE,ZIP_OR_POSTAL_CODE,PRICE,BEDS,BATHS,SQUARE_FEET,LOT_SIZE,YEAR_BUILT,DAYS_ON_MARKET,LATITUDE,LONGITUDE,MEDIAN_INCOME,GROWTH,POP_SIZE,POP_AGE,BLACK_POP,IMMIGRANTS,POP_GROWTH
1,Northumberland,2,17857,224900.0,3.0,2.0,1400.0,20908.0,1980.0,8.0,40.9033062,-76.8085941,3273.0,378.0,7707.0,46.6,0.027896717,0.0,0.0
1,Coal Township,2,17866,29500.0,5.0,1.5,1450.0,1306.0,1920.0,8.0,40.7874265,-76.5720994,3386.0,1961.0,10065.0,42,0.158768008,23.0,0.0
2,Mcadoo,2,18237,124900.0,3.0,1.0,0.0,5663.0,1930.0,8.0,40.9034036,-75.9915707,1408.0,675.0,3794.0,35.8,0.006325778,61.0,0.0
1,Selinsgrove,2,17870,225000.0,3.0,2.0,1430.0,46609.0,1980.0,8.0,40.840897,-76.910402,5295.0,3626.0,14770.0,39.6,0.023561273,96.0,0.0
1,Mcadoo,2,18237,124900.0,3.0,1.0,1674.0,0.0,1930.0,8.0,40.9039121,-75.9951843,1408.0,675.0,3794.0,35.8,0.006325778,61.0,0.0
1,Bloomsburg,2,17815,299900.0,3.0,3.0,1684.0,12196.0,1925.0,8.0,41.0025647,-76.4176447,11058.0,10941.0,29131.0,34,0.021695101,463.0,0.0
1,Danville,2,17821,299900.0,3.0,2.0,3064.0,14810.0,1900.0,8.0,40.955357,-76.62591,7674.0,3061.0,18818.0,42.7,0.018120948,708.0,0.0
2,Coal Township,2,17866,289900.0,4.0,2.0,2340.0,0.0,1966.0,8.0,40.7887603,-76.5795108,3386.0,1961.0,10065.0,42,0.158768008,23.0,0.0
1,Drums,2,18222,249900.0,3.0,1.0,1285.0,614631.0,1964.0,9.0,41.0054208,-75.965755,3570.0,659.0,9741.0,45.7,0.033980084,115.0,0.0
1,Bellefonte,2,16823,255000.0,3.0,2.0,1152.0,6534.0,1978.0,9.0,40.9123907,-77.7738386,11127.0,10838.0,29495.0,44.5,0.078759112,237.0,0.0
5,Lafayette-town,9,16701,37500.0,2.0,1.0,605.0,78408.0,1973.0,9.0,41.839152,-78.741602,6682.0,6491.0,16928.0,42,0.006675331,112.0,0.0
1,Milton,2,17847,499900.0,3.0,2.5,2376.0,182952.0,2020.0,9.0,40.960156,-76.785517,4853.0,4567.0,11606.0,43.2,0.005255902,22.0,0.0
4,Williamsport,2,17701,129900.0,4.0,2.0,2016.0,5227.0,1910.0,9.0,41.2385595,-77.0664352,17634.0,12443.0,43363.0,37.2,0.107787745,409.0,0.0
1,Mcclure,2,17841,234900.0,7.0,3.0,3521.0,87120.0,1988.0,9.0,40.6963363,-77.35823,1663.0,-9467.0,4465.0,47.3,0.008510638,4.0,0.0
1,Berwick,2,18603,169900.0,2.0,1.0,1409.0,52272.0,1959.0,9.0,41.0683392,-76.2666711,8364.0,8364.0,19524.0,47.6,0.019616882,52.0,0.0
1,Shamokin,2,17872,52500.0,4.0,2.0,1836.0,1742.0,1920.0,9.0,40.7873579,-76.5551563,3964.0,-1092.0,9257.0,39.9,0.011018689,9.0,0.0
1,Tamaqua,2,18252,140000.0,4.0,1.5,1848.0,4792.0,1915.0,9.0,40.8029779,-75.968254,4623.0,4597.0,11296.0,45.1,0.002655807,0.0,0.0
1,Coal Township,2,17866,77000.0,2.0,1.5,1284.0,5662.0,1905.0,9.0,40.7871031,-76.5345302,3386.0,1961.0,10065.0,42,0.158768008,23.0,0.0
1,Lock Haven,2,17745,170000.0,4.0,2.5,2412.0,18295.0,1900.0,9.0,41.1428723,-77.4248576,7037.0,6889.0,17792.0,36.6,0.020008993,172.0,0.0
1,Northumberland,2,17857,124900.0,3.0,1.0,1280.0,9583.0,1967.0,9.0,40.8942141,-76.7957163,3273.0,378.0,7707.0,46.6,0.027896717,0.0,0.0
1,Shamokin Dam,2,17876,165000.0,3.0,1.5,1536.0,9583.0,1900.0,9.0,40.8483996,-76.8166153,718.0,356.0,1814.0,44,0.001102536,63.0,0.0
1,Mcclure,2,17841,139900.0,2.0,1.0,1039.0,6534.0,1952.0,9.0,40.70283,-77.313208,1663.0,-9467.0,4465.0,47.3,0.008510638,4.0,0.0
6,Elysburg,2,17824,129900.0,3.0,2.0,1134.0,7405.0,2002.0,9.0,40.8629337,-76.5517809,1553.0,1447.0,3746.0,53.3,0.006406834,0.0,0.0
4,Port Allegany-borough,9,16743,450000.0,7.0,6.5,3665.0,23522.0,1910.0,9.0,41.8169229,-78.2798484,1482.0,1209.0,3848.0,42,0.001039501,15.0,0.0
1,Lewistown,2,17044,250000.0,4.0,2.5,1990.0,13939.0,1975.0,10.0,40.6217374,-77.5767852,8849.0,6727.0,20446.0,43.4,0.005918028,169.0,0.0
1,Luzerne County,2,18655,95000.0,5.0,2.0,1614.0,2614.0,1920.0,10.0,41.1404448,-76.1395375,2318.0,-4361.0,5395.0,49.6,0.000926784,19.0,0.0
1,Mountain Top,2,18707,42500.0,2.0,1.0,1120.0,0.0,1950.0,10.0,41.0947346,-75.9349342,6010.0,5729.0,16185.0,44.4,0.001977139,453.0,0.0
2,Coal Township,2,17866,45000.0,5.0,1.0,0.0,12196.0,1900.0,11.0,40.7867032,-76.5362197,3386.0,1961.0,10065.0,42,0.158768008,23.0,0.0
1,Trevorton,2,17881,79900.0,3.0,1.0,1028.0,7840.0,1920.0,11.0,40.7826684,-76.6620605,600.0,-8586.0,1456.0,41.7,0,0.0,0.0
1,Shamokin,2,17872,169900.0,6.0,1.5,2250.0,4791.0,1920.0,11.0,40.787991,-76.5515551,3964.0,-1092.0,9257.0,39.9,0.011018689,9.0,0.0
1,Gordon,2,17936,124000.0,2.0,1.0,790.0,9148.0,1900.0,11.0,40.7487052,-76.3378088,377.0,9.0,1087.0,33,0,0.0,0.0
1,Sunbury,2,17801,265000.0,4.0,2.0,2053.0,13503.0,1940.0,11.0,40.8675653,-76.7802905,6588.0,3794.0,16165.0,43.7,0.011382617,20.0,0.0
1,Ringtown,2,17967,178500.0,3.0,1.0,1080.0,43560.0,1952.0,11.0,40.869983,-76.159727,906.0,424.0,2279.0,46.7,0.000877578,0.0,0.0
1,Bellwood,2,16617,130000.0,3.0,1.0,1631.0,6534.0,1927.0,11.0,40.5969404,-78.3356167,1125.0,1044.0,2606.0,44.1,0.001918649,0.0,0.0
1,Montoursville,2,17754,499900.0,5.0,3.0,3213.0,65340.0,2012.0,11.0,41.307388,-76.8270691,4976.0,4182.0,12285.0,44.8,0.006674807,152.0,0.0
1,Cherryhll Twp/clymer,2,15728,179000.0,3.0,2.5,2564.0,7501.0,1973.0,11.0,40.6680177,-79.0072221,1350.0,-1316.0,3679.0,38.8,0.001902691,6.0,0.0
1,Bellwood,2,16617,215000.0,3.0,2.0,1344.0,7361.0,1930.0,11.0,40.6064828,-78.3336715,1125.0,1044.0,2606.0,44.1,0.001918649,0.0,0.0
1,Elysburg,2,17824,349900.0,5.0,2.5,2747.0,59241.0,1940.0,12.0,40.8542768,-76.5642433,1553.0,1447.0,3746.0,53.3,0.006406834,0.0,0.0
1,Berwick,2,18603,215000.0,3.0,2.5,2148.0,11761.0,1930.0,12.0,41.068974,-76.176166,8364.0,8364.0,19524.0,47.6,0.019616882,52.0,0.0
2,Mount Carmel,2,17851,44900.0,2.0,1.0,672.0,0.0,1940.0,12.0,40.8001877,-76.4240579,3343.0,-398.0,7387.0,48.4,0.010017598,39.0,0.0
1,Pottsville,2,17901,169900.0,3.0,1.5,1488.0,13068.0,1918.0,12.0,40.6709242,-76.2880294,9608.0,9247.0,22693.0,44.1,0.027497466,82.0,0.0
8,Tunkhannock,2,18657,145900.0,3.0,1.0,1368.0,9148.0,1973.0,12.0,41.511188,-75.9353237,4480.0,4309.0,11247.0,44.2,0.008624522,59.0,0.0
1,Cherryhll Twp/clymer,2,15728,88000.0,2.0,1.0,1228.0,21780.0,1950.0,12.0,40.684637,-78.995936,1350.0,-1316.0,3679.0,38.8,0.001902691,6.0,0.0
1,Coalport,2,16627,68900.0,3.0,2.0,1582.0,6534.0,1937.0,12.0,40.751725,-78.5358491,855.0,296.0,2254.0,44.3,0.005323869,0.0,0.0
4,Sunbury,2,17801,62000.0,6.0,2.0,2984.0,0.0,1920.0,12.0,40.8696933,-76.7822287,6588.0,3794.0,16165.0,43.7,0.011382617,20.0,0.0
1,Mifflinburg,2,17844,327300.0,3.0,1.0,1484.0,443440.0,1987.0,12.0,40.9956559,-77.063318,3801.0,-10916.0,10113.0,36,0.002768714,26.0,0.0
1,Bloomsburg,2,17815,134900.0,3.0,1.0,1136.0,7405.0,1900.0,12.0,41.0067603,-76.4560714,11058.0,10941.0,29131.0,34,0.021695101,463.0,0.0
6,W/n Mahoning Twps,2,15771,185500.0,3.0,2.0,1404.0,96267.0,2000.0,12.0,40.876991,-79.017177,370.0,-668.0,931.0,48.5,0,0.0,0.0
1,Burnham,2,17009,160000.0,3.0,2.5,1624.0,4791.0,1950.0,12.0,40.6391397,-77.5565011,791.0,570.0,1757.0,42.6,0.015936255,0.0,0.0
1,Trout Run,2,17771,339000.0,3.0,2.0,1616.0,318423.0,1990.0,13.0,41.4338502,-76.9446137,1234.0,1112.0,3096.0,45.4,0.006459948,13.0,0.0
2,Mount Carmel,2,17851,49900.0,2.0,1.0,0.0,0.0,1940.0,13.0,40.7957273,-76.4079437,3343.0,-398.0,7387.0,48.4,0.010017598,39.0,0.0
2,Pottsville,2,17901,125900.0,3.0,1.5,2272.0,871.0,1900.0,14.0,40.6863617,-76.1970862,9608.0,9247.0,22693.0,44.1,0.027497466,82.0,0.0
1,Pottsville,2,17901,229900.0,4.0,2.5,2640.0,8712.0,1983.0,14.0,40.6725862,-76.220685,9608.0,9247.0,22693.0,44.1,0.027497466,82.0,0.0
1,Nanticoke,2,18634,369000.0,4.0,1.0,1450.0,0.0,1920.0,14.0,41.201522,-76.000774,5515.0,4955.0,13281.0,42.8,0.051728033,37.0,0.0
1,Cogan Station,2,17728,169900.0,3.0,1.0,1242.0,104544.0,1940.0,14.0,41.2973467,-77.0555244,2001.0,1920.0,4682.0,50.4,0.007475438,6.0,0.0
1,South Renovo,2,17764,75000.0,4.0,1.0,1404.0,3049.0,1920.0,14.0,41.3238545,-77.7463034,1077.0,1014.0,2337.0,52.2,0.007702182,5.0,0.0
2,Mill Hall,2,17751,115000.0,2.0,1.5,1152.0,2613.0,1991.0,14.0,41.1046237,-77.4981113,2727.0,2693.0,7311.0,41.8,0.007659691,75.0,0.0
1,Williamsport,2,17701,49900.0,3.0,0.0,1617.0,5662.0,1901.0,15.0,41.242465,-77.0293469,17634.0,12443.0,43363.0,37.2,0.107787745,409.0,0.0
1,Bloomsburg,2,17815,240000.0,4.0,2.5,1728.0,9147.0,1941.0,15.0,41.0071174,-76.445847,11058.0,10941.0,29131.0,34,0.021695101,463.0,0.0
1,Berwick,2,18603,142000.0,4.0,1.5,1752.0,2613.0,1900.0,15.0,41.056189,-76.238158,8364.0,8364.0,19524.0,47.6,0.019616882,52.0,0.0
1,Coal Township,2,17866,219900.0,3.0,1.0,1880.0,40075.0,1930.0,15.0,40.7982806,-76.5909702,3386.0,1961.0,10065.0,42,0.158768008,23.0,0.0
4,S. Williamsport,2,17702,125000.0,6.0,2.0,2032.0,5662.0,1901.0,15.0,41.2351667,-76.9969096,4258.0,-162.0,10500.0,42.2,0.021047619,208.0,0.0
1,Pine Twp/heilwood,2,15957,379900.0,4.0,3.0,2368.0,1273694.0,1990.0,15.0,40.554538,-78.8895573,132.0,39.0,360.0,41.1,0,0.0,0.0
1,Mar Lin,2,17951,179900.0,4.0,1.0,1632.0,4500.0,1921.0,15.0,40.677942,-76.242149,141.0,-16446.0,339.0,26.4,0,0.0,0.0
1,Bloomsburg,2,17815,365000.0,4.0,4.0,2014.0,37461.0,1993.0,15.0,41.0389389,-76.4197681,11058.0,10941.0,29131.0,34,0.021695101,463.0,0.0
1,Williamsport,2,17701,179900.0,3.0,1.0,1580.0,4356.0,1901.0,15.0,41.2423604,-77.0253883,17634.0,12443.0,43363.0,37.2,0.107787745,409.0,0.0
1,S. Williamsport,2,17702,179900.0,2.0,1.5,1380.0,8276.0,1954.0,15.0,41.2290899,-76.9927249,4258.0,-162.0,10500.0,42.2,0.021047619,208.0,0.0
1,Northumberland,2,17857,178500.0,3.0,2.0,1528.0,14374.0,1950.0,15.0,40.8943719,-76.7961557,3273.0,378.0,7707.0,46.6,0.027896717,0.0,0.0
6,Williamsport,2,17701,84900.0,3.0,1.5,1404.0,43560.0,1989.0,15.0,41.3064187,-76.956542,17634.0,12443.0,43363.0,37.2,0.107787745,409.0,0.0
1,Drums,2,18222,264000.0,4.0,2.5,1998.0,12196.0,2001.0,15.0,41.0358395,-75.9355959,3570.0,659.0,9741.0,45.7,0.033980084,115.0,0.0
1,Granville,2,17029,250000.0,4.0,2.0,1536.0,68389.0,1984.0,16.0,40.5534588,-77.6117702,94.0,-213.0,258.0,51.5,0,0.0,0.0
1,Drums,2,18222,259900.0,3.0,2.5,1873.0,0.0,2002.0,16.0,41.031349,-76.003897,3570.0,659.0,9741.0,45.7,0.033980084,115.0,0.0
1,Beaver Springs,2,17812,170000.0,3.0,1.0,1232.0,26136.0,1965.0,16.0,40.7724748,-77.2113915,612.0,343.0,1626.0,43.6,0.001230012,0.0,0.0
4,S. Williamsport,2,17702,180000.0,4.0,2.0,1992.0,7405.0,1914.0,16.0,41.2300659,-77.0036137,4258.0,-162.0,10500.0,42.2,0.021047619,208.0,0.0
1,Orviston,2,16864,249000.0,3.0,1.0,1440.0,401623.0,2002.0,16.0,41.1271341,-77.805299,54.0,-1205.0,107.0,50.6,0,0.0,0.0
1,Danville,2,17821,329900.0,4.0,2.5,1904.0,98445.0,2007.0,16.0,41.0044106,-76.5307817,7674.0,3061.0,18818.0,42.7,0.018120948,708.0,0.0
1,Williamsport,2,17701,145000.0,4.0,2.0,1656.0,10018.0,1964.0,17.0,41.245697,-77.0570085,17634.0,12443.0,43363.0,37.2,0.107787745,409.0,0.0
1,South Williamsport,2,17702,139000.0,2.0,1.0,700.0,0.0,1951.0,17.0,41.2308419,-76.9874602,4258.0,-162.0,10500.0,42.2,0.021047619,208.0,0.0
1,Benton,2,17814,130000.0,3.0,2.0,1064.0,89733.0,1991.0,17.0,41.2145177,-76.4687562,1843.0,848.0,4921.0,47.2,0.021133916,17.0,0.0
1,Hazleton,2,18201,319900.0,3.0,2.5,3138.0,15681.0,1968.0,17.0,40.943237,-75.9643099,11586.0,11116.0,31258.0,37.5,0.064367522,219.0,0.0
6,Jersey Shore,2,17740,99000.0,3.0,2.0,1344.0,30491.0,2000.0,17.0,41.2965676,-77.2327242,4575.0,4466.0,11885.0,44.1,0.004291123,24.0,0.0
1,Binghamton,9,13903,299000.0,4.0,2.0,2228.0,435600.0,1983.0,17.0,42.008697,-75.955526,8127.0,7331.0,19225.0,41.2,0.100286086,191.0,0.0
1,Mt. Jewett-borough,9,16740,65000.0,3.0,2.0,16317.0,16317.0,2006.0,17.0,41.7227662,-78.6456295,372.0,97.0,962.0,39.6,0,0.0,0.0
2,Schuylkill Haven,2,17972,118000.0,3.0,1.0,1155.0,2614.0,1900.0,17.0,40.6274466,-76.1772078,4760.0,4603.0,11511.0,43.2,0.00608114,153.0,0.0
1,Hazleton,2,18201,139900.0,3.0,2.0,1371.0,4791.0,1990.0,18.0,40.944428,-75.981178,11586.0,11116.0,31258.0,37.5,0.064367522,219.0,0.0
1,Punxsutawney Area School District,2,15767,169000.0,3.0,1.5,1720.0,81021.0,1966.0,18.0,40.9248732,-78.8858099,5716.0,5079.0,14259.0,44,0.003366295,81.0,0.0
1,Tyrone,2,16686,89900.0,3.0,1.5,1746.0,10890.0,1935.0,18.0,40.676657,-78.23523,5474.0,3134.0,13746.0,40.5,0.00698385,41.0,0.0
1,Port Trevorton,2,17864,100000.0,3.0,1.5,1370.0,99752.0,1900.0,18.0,40.7089844,-76.8778387,674.0,674.0,2203.0,32.3,0.001361779,3.0,0.0
1,Northumberland,2,17857,164500.0,2.0,1.0,1044.0,0.0,1954.0,18.0,40.8984769,-76.7990852,3273.0,378.0,7707.0,46.6,0.027896717,0.0,0.0
1,Tyrone,2,16686,179900.0,3.0,2.0,3802.0,33105.0,1956.0,18.0,40.6935281,-78.2430534,5474.0,3134.0,13746.0,40.5,0.00698385,41.0,0.0
1,Williamsport,2,17701,247500.0,4.0,2.0,1692.0,17424.0,1959.0,18.0,41.2542637,-77.0566487,17634.0,12443.0,43363.0,37.2,0.107787745,409.0,0.0
1,Liverpool,2,17045,175000.0,3.0,2.0,2032.0,10019.0,1900.0,19.0,40.576953,-76.9888101,1337.0,1029.0,3623.0,42.6,0.031741651,26.0,0.0
2,Minersville,2,17954,49900.0,3.0,1.5,1092.0,2178.0,1909.0,19.0,40.685046,-76.262537,2003.0,-4382.0,4542.0,45.5,0,16.0,0.0
1,Dubois Area School District,2,15849,72200.0,2.0,1.0,1120.0,183823.0,1972.0,19.0,41.1840035,-78.6067776,530.0,199.0,1259.0,49.5,0.000794281,12.0,0.0
2,Mahanoy City,2,17948,72000.0,3.0,1.5,1100.0,871.0,1900.0,19.0,40.8138059,-76.1314404,1686.0,-14384.0,4203.0,39.4,0.002141328,38.0,0.0
1,Mifflinburg,2,17844,249900.0,4.0,2.0,1928.0,54014.0,1972.0,19.0,40.9091153,-77.0780541,3801.0,-10916.0,10113.0,36,0.002768714,26.0,0.0
1,Williamsport,2,17701,210000.0,3.0,2.0,1306.0,5227.0,1901.0,19.0,41.2500381,-76.9858852,17634.0,12443.0,43363.0,37.2,0.107787745,409.0,0.0
1,Burnham,2,17009,110000.0,3.0,1.5,1560.0,8712.0,1940.0,19.0,40.628675,-77.5608448,791.0,570.0,1757.0,42.6,0.015936255,0.0,0.0
1,Waterville,2,17776,535000.0,3.0,1.0,1504.0,1121670.0,1971.0,19.0,41.4354873,-77.2906847,96.0,-1948.0,181.0,56.8,0,0.0,0.0
1,Lewistown,2,17044,140000.0,3.0,2.0,1587.0,21344.0,1948.0,20.0,40.6289307,-77.5056181,8849.0,6727.0,20446.0,43.4,0.005918028,169.0,0.0
4,Pottsville,2,17901,139900.0,7.0,3.0,2397.0,1742.0,1920.0,20.0,40.686759,-76.19899,9608.0,9247.0,22693.0,44.1,0.027497466,82.0,0.0
1,Shickshinny,2,18655,749000.0,5.0,3.5,4470.0,3484.0,1993.0,20.0,41.1774834,-76.2458752,2318.0,-4361.0,5395.0,49.6,0.000926784,19.0,0.0
2,Shenandoah,2,17976,55000.0,2.0,1.0,0.0,436.0,1908.0,20.0,40.8202875,-76.1971428,2438.0,-1054.0,6338.0,38.4,0.025560114,0.0,0.0
1,Roaring Branch,2,17765,290000.0,3.0,2.0,1812.0,174240.0,2002.0,21.0,41.5628546,-77.0304333,406.0,268.0,1156.0,44.1,0,0.0,0.0
2,Pottsville,2,17901,109900.0,4.0,1.5,2078.0,2178.0,1928.0,21.0,40.6749181,-76.2167352,9608.0,9247.0,22693.0,44.1,0.027497466,82.0,0.0
1,Carrolltown,2,15722,124900.0,4.0,2.0,2520.0,7405.0,1922.0,21.0,40.6026538,-78.7120355,903.0,-725.0,2268.0,45.5,0.005291005,0.0,0.0
1,Shamokin Dam,2,17876,200000.0,3.0,2.0,1352.0,12632.0,1987.0,21.0,40.852438,-76.826436,718.0,356.0,1814.0,44,0.001102536,63.0,0.0
2,Mar Lin,2,17951,108000.0,3.0,1.0,1118.0,5227.0,1900.0,21.0,40.678062,-76.244966,141.0,-16446.0,339.0,26.4,0,0.0,0.0
1,Orwigsburg,2,17961,190000.0,6.0,3.5,3510.0,18295.0,1961.0,22.0,40.6609415,-76.0934628,2866.0,188.0,6781.0,48.8,0.00339183,80.0,0.0
1,Jersey Shore,2,17740,299900.0,4.0,2.5,2300.0,18295.0,1900.0,22.0,41.187332,-77.3072011,4575.0,4466.0,11885.0,44.1,0.004291123,24.0,0.0
1,Williamsport,2,17701,179900.0,3.0,3.0,1514.0,6969.0,1901.0,22.0,41.2508357,-76.9861102,17634.0,12443.0,43363.0,37.2,0.107787745,409.0,0.0
1,Brookville Area School District,2,15825,89900.0,3.0,2.0,1680.0,278784.0,2001.0,22.0,41.1157716,-79.0580005,3811.0,3617.0,9652.0,42.6,0.006009117,0.0,0.0
1,Sunbury,2,17801,990000.0,3.0,4.0,4402.0,219542.0,1998.0,22.0,40.8134511,-76.7467073,6588.0,3794.0,16165.0,43.7,0.011382617,20.0,0.0
1,Muncy,2,17756,158000.0,2.0,1.5,1264.0,8712.0,1901.0,22.0,41.2072952,-76.7776493,4333.0,3980.0,12587.0,40.6,0.033606102,79.0,0.0
1,West Milton,2,17886,185000.0,3.0,2.0,1817.0,0.0,2006.0,22.0,41.0204716,-76.876879,382.0,-1827.0,1319.0,20,0.009097801,19.0,0.0
2,Orwigsburg,2,17961,199900.0,3.0,2.5,2070.0,4356.0,1999.0,23.0,40.6532875,-76.0941052,2866.0,188.0,6781.0,48.8,0.00339183,80.0,0.0
1,Bloomsburg,2,17815,155000.0,3.0,1.5,1441.0,17424.0,1920.0,23.0,40.9955551,-76.4722369,11058.0,10941.0,29131.0,34,0.021695101,463.0,0.0
2,Minersville,2,17954,80000.0,4.0,1.0,0.0,3049.0,1910.0,23.0,40.6880315,-76.2571903,2003.0,-4382.0,4542.0,45.5,0,16.0,0.0
1,Berwick,2,18603,175000.0,2.0,1.0,840.0,20037.0,1958.0,24.0,41.092881,-76.254768,8364.0,8364.0,19524.0,47.6,0.019616882,52.0,0.0
1,Lewistown,2,17044,115000.0,2.0,1.0,960.0,10018.0,1945.0,24.0,40.6128195,-77.5565347,8849.0,6727.0,20446.0,43.4,0.005918028,169.0,0.0
1,Harveys Lake,2,18618,1275000.0,4.0,4.5,3300.0,0.0,1986.0,24.0,41.3560467,-76.0322779,1569.0,-519.0,3627.0,44.8,0.004411359,26.0,0.0
1,Middleburg,2,17842,199900.0,3.0,2.0,1692.0,95832.0,1999.0,24.0,40.820223,-77.106557,3259.0,3259.0,8390.0,42.4,0.002741359,19.0,0.0
1,Berwick,2,18603,180000.0,3.0,1.0,1520.0,43560.0,1950.0,24.0,41.0469493,-76.2818756,8364.0,8364.0,19524.0,47.6,0.019616882,52.0,0.0
1,Berwick,2,18603,59000.0,3.0,1.0,1436.0,18295.0,1900.0,24.0,41.0797401,-76.233541,8364.0,8364.0,19524.0,47.6,0.019616882,52.0,0.0
1,Berwick,2,18603,624500.0,5.0,3.0,3521.0,238708.0,2013.0,24.0,41.0677987,-76.2963998,8364.0,8364.0,19524.0,47.6,0.019616882,52.0,0.0
1,Coal Township,2,17866,169000.0,3.0,1.5,1108.0,41382.0,1960.0,24.0,40.7858573,-76.5739505,3386.0,1961.0,10065.0,42,0.158768008,23.0,0.0
1,Selinsgrove,2,17870,224900.0,3.0,2.0,1332.0,14374.0,1976.0,24.0,40.8298449,-76.8577496,5295.0,3626.0,14770.0,39.6,0.023561273,96.0,0.0
2,Pottsville,2,17901,229900.0,8.0,4.0,7322.0,3920.0,1900.0,24.0,40.6819004,-76.192298,9608.0,9247.0,22693.0,44.1,0.027497466,82.0,0.0
1,Osceola Mills,2,16666,185000.0,2.0,1.0,1000.0,1355151.0,1975.0,24.0,40.8724795,-78.3594674,1301.0,174.0,2945.0,53,0.001358234,4.0,0.0
1,Snow Shoe,2,16874,159900.0,3.0,2.0,1584.0,0.0,1944.0,24.0,41.0288686,-77.9537651,501.0,397.0,1304.0,45,0,7.0,0.0
1,Morris,2,16938,499000.0,4.0,1.0,1408.0,2526480.0,1905.0,25.0,41.5419727,-77.3369972,340.0,200.0,755.0,54,0.006622517,0.0,0.0
1,Schuylkill Haven,2,17972,168000.0,3.0,1.0,1247.0,4356.0,1900.0,25.0,40.626966,-76.168011,4760.0,4603.0,11511.0,43.2,0.00608114,153.0,0.0
1,Bloomsburg,2,17815,229900.0,4.0,1.5,1700.0,9583.0,1940.0,25.0,41.0105565,-76.4458018,11058.0,10941.0,29131.0,34,0.021695101,463.0,0.0
6,Jersey Shore,2,17740,45000.0,2.0,1.0,744.0,23086.0,1971.0,25.0,41.2471228,-77.2292326,4575.0,4466.0,11885.0,44.1,0.004291123,24.0,0.0
1,Millville,2,17846,229900.0,3.0,2.0,1104.0,124146.0,1977.0,25.0,41.2089371,-76.5241425,1474.0,-6156.0,3845.0,44.6,0.002860858,95.0,0.0
1,Hazleton,2,18201,199900.0,3.0,1.0,1408.0,12632.0,1920.0,25.0,40.9719736,-75.9827322,11586.0,11116.0,31258.0,37.5,0.064367522,219.0,0.0
1,Pottsville,2,17901,184000.0,5.0,3.5,3052.0,20473.0,1960.0,25.0,40.6864741,-76.2165202,9608.0,9247.0,22693.0,44.1,0.027497466,82.0,0.0
1,Williamsport,2,17701,133900.0,4.0,2.0,1586.0,7840.0,1962.0,25.0,41.2545137,-76.9825102,17634.0,12443.0,43363.0,37.2,0.107787745,409.0,0.0
1,North Bend,2,17760,94900.0,3.0,1.5,1429.0,6969.0,1937.0,25.0,41.3510459,-77.7027963,241.0,-97.0,607.0,43,0,2.0,0.0
1,Nesquehoning,2,18240,1100000.0,7.0,3.0,5155.0,17424.0,2002.0,26.0,40.8346844,-75.9323725,1451.0,-2679.0,3817.0,41.3,0.053969086,0.0,0.0
2,Mahanoy City,2,17948,79000.0,3.0,1.0,1172.0,871.0,1900.0,26.0,40.8116185,-76.1439619,1686.0,-14384.0,4203.0,39.4,0.002141328,38.0,0.0
1,Presque Isle,46,04769,199900.0,3.0,1.0,1092.0,165528.0,1972.0,1.0,46.723331,-68.02638,4157.0,3914.0,8859.0,43,0.012529631,90.0,0.0
1,Presque Isle,46,04769,220000.0,3.0,2.0,1600.0,14810.0,1976.0,1.0,46.6864224,-67.9995268,4157.0,3914.0,8859.0,43,0.012529631,90.0,0.0
1,Presque Isle,46,04769,369900.0,3.0,2.0,1592.0,16117.0,1998.0,2.0,46.6792799,-68.0016007,4157.0,3914.0,8859.0,43,0.012529631,90.0,0.0
1,Presque Isle,46,04769,215500.0,3.0,1.0,1620.0,11325.0,1960.0,2.0,46.6744713,-68.0026825,4157.0,3914.0,8859.0,43,0.012529631,90.0,0.0
1,Madawaska,46,04756,279000.0,4.0,1.0,1412.0,37026.0,1948.0,2.0,47.2010089,-68.2133784,1510.0,858.0,3240.0,53.4,0,8.0,0.0
6,Saint Agatha,46,04772,150000.0,3.0,2.0,1456.0,189921.0,2008.0,3.0,47.2107797,-68.376835,396.0,66.0,896.0,59.3,0,0.0,0.0
1,Mount Chase,46,04765,250000.0,2.0,1.0,1120.0,175111.0,1965.0,3.0,46.1042668,-68.5556201,461.0,265.0,1047.0,56.1,0,0.0,0.0
1,T17 R3 Wels,46,04785,669000.0,3.0,2.0,1916.0,0.0,2014.0,5.0,47.157328,-67.9353341,857.0,644.0,1936.0,58.8,0.016012397,31.0,0.0
1,Fort Fairfield,46,04742,74900.0,3.0,1.0,1112.0,13068.0,1930.0,5.0,46.7670836,-67.8228263,1303.0,875.0,3302.0,47.6,0,7.0,0.0
1,Woodland,46,04736,118000.0,3.0,1.0,1652.0,56628.0,1910.0,7.0,46.9010724,-68.1350733,4139.0,3626.0,9021.0,50.5,0.000665115,21.0,0.0
1,Houlton,46,04730,127900.0,3.0,1.0,988.0,27442.0,1936.0,7.0,46.1114964,-67.85823,4032.0,3929.0,10086.0,42.9,0.016656752,22.0,0.0
1,Westmanland,46,04783,1450000.0,7.0,6.5,5900.0,60548.0,2009.0,8.0,47.0138426,-68.2257611,199.0,-629.0,456.0,56.4,0,0.0,0.0
