Zipcode,Median Income ,Old Median Income,Growth
49106,2106,367,1739
49107,4187,2863,1324
49111,1295,404,891
49112,4221,76,4145
49113,788,5027,-4239
49115,86,60,26
49116,70,587,-517
49117,1741,2828,-1087
49119,55,12761,-12706
49120,14534,5610,8924
49125,957,228,729
49126,451,1732,-1281
49127,4426,58,4368
49128,1405,39,1366
49129,310,3228,-2918
49130,539,1842,-1303
49201,16480,1366,15114
49202,8433,232,8201
49203,15379,96,15283
49220,1056,65,991
49221,15432,440,14992
49224,4423,447,3976
49227,458,11,447
49228,2070,1628,442
49229,1274,416,858
49230,4440,523,3917
49232,944,172,772
49233,1182,45,1137
49234,1074,191,883
49235,817,696,121
49236,1914,179,1735
49237,1106,1197,-91
49238,683,298,385
49240,3594,838,2756
49241,843,907,-64
49242,5589,319,5270
49245,1512,249,1263
49246,1347,641,706
49247,2167,116,2051
49248,319,62,257
49249,1397,75,1322
49250,2284,628,1656
49251,2407,896,1511
49252,1037,189,848
49253,1237,1297,-60
49254,1795,508,1287
49255,634,3048,-2414
49256,1512,251,1261
49258,4,1078,-1074
49259,1117,87,1030
49261,77,84,-7
49262,478,97,381
49263,14,1830,-1816
49264,555,136,419
49265,2125,348,1777
49266,1264,238,1026
49267,1472,154,1318
49268,504,114,390
49269,2081,3065,-984
49270,2038,3172,-1134
49271,859,413,446
49272,1001,2894,-1893
49274,1432,3887,-2455
49276,394,44,350
49277,1184,1069,115
49279,379,1658,-1279
49282,30,386,-356
49283,1002,291,711
49284,1076,584,492
49285,2477,62,2415
49286,5762,1452,4310
49287,844,111,733
49288,539,529,10
49289,23,173,-150
49301,6941,73,6868
49302,3020,51,2969
49303,325,100,225
49304,1521,342,1179
49305,1063,204,859
49306,3939,239,3700
49307,7082,1039,6043
49309,759,527,232
49310,996,113,883
49312,99,191,-92
49315,8738,295,8443
49316,8949,629,8320
49318,484,2551,-2067
49319,6997,289,6708
49320,112,632,-520
49321,6731,259,6472
49322,422,388,34
49323,3714,6338,-2624
49325,745,12742,-11997
49326,1452,0,1452
49327,3131,0,3131
49328,1559,11357,-9798
49329,3134,637,2497
49330,1855,8731,-6876
49331,6600,3705,2895
49332,1414,10163,-8749
49333,4835,1499,3336
49335,12,309,-297
49336,1540,129,1411
49337,4768,656,4112
49338,696,343,353
49339,823,227,596
49340,998,15,983
49341,14091,152,13939
49342,547,1859,-1312
49343,2177,6605,-4428
49344,1455,91,1364
49345,4909,190,4719
49346,2020,26,1994
49347,563,142,421
49348,5163,418,4745
49349,3026,541,2485
49401,8022,2096,5926
49402,681,404,277
49403,934,2603,-1669
49404,3087,276,2811
49405,605,127,478
49406,386,111,275
49408,3779,1273,2506
49409,61,331,-270
49410,709,556,153
49411,720,74,646
49412,4454,830,3624
49415,2643,995,1648
49417,13079,654,12425
49418,11774,278,11496
49419,3004,1025,1979
49420,2319,48,2271
49421,2130,242,1888
49423,17196,100,17096
49424,18059,172,17887
49425,1319,174,1145
49426,13399,443,12956
49428,10250,604,9646
49430,32,445,-413
49431,7392,1083,6309
49434,12,366,-354
49435,1373,160,1213
49436,733,323,410
49437,2566,629,1937
49440,657,63,594
49441,14690,23,14667
49442,15716,20,15696
49443,0,213,-213
49444,9628,59,9569
49445,8712,467,8245
49446,792,380,412
49448,1620,426,1194
49449,1182,215,967
49450,983,996,-13
49451,2181,3681,-1500
49452,763,4569,-3806
49453,1256,1135,121
49454,1770,76,1694
49455,1808,83,1725
49456,8775,381,8394
49457,3990,230,3760
49458,38,110,-72
49459,554,561,-7
49460,2949,336,2613
49461,3630,1324,2306
49464,10380,7212,3168
49503,16301,2938,13363
49504,16544,0,16544
49505,13575,154,13421
49506,12462,2375,10087
49507,12726,581,12145
49508,15761,6271,9490
49509,10415,144,10271
49512,8530,181,8349
49519,10935,250,10685
49525,11868,729,11139
49534,9323,165,9158
49544,4311,4705,-394
49546,13084,561,12523
49548,12437,984,11453
49601,8731,218,8513
49611,146,367,-221
49612,601,222,379
49613,285,1151,-866
49614,1134,164,970
49615,1805,164,1641
49616,853,182,671
49617,1211,372,839
49618,363,509,-146
49619,358,329,29
49620,976,343,633
49621,1404,237,1167
49622,1035,108,927
49623,422,1751,-1329
49625,493,296,197
49626,115,11818,-11703
49627,80,200,-120
49628,81,887,-806
49629,960,517,443
49630,682,422,260
49631,2208,252,1956
49632,475,22,453
49633,1470,604,866
49634,40,247,-207
49635,1318,307,1011
49636,257,1144,-887
49637,1135,1167,-32
49638,339,1149,-810
49639,958,326,632
49640,549,531,18
49642,383,3403,-3020
49643,2817,173,2644
49644,801,921,-120
49645,685,8400,-7715
49646,3455,681,2774
49648,1150,4179,-3029
49649,2273,1390,883
49650,1268,2728,-1460
49651,3102,282,2820
49653,733,1156,-423
49654,292,326,-34
49655,1168,43,1125
49656,625,4886,-4261
49657,1327,3145,-1818
49659,2826,245,2581
49660,5614,236,5378
49663,2157,1161,996
49664,802,1729,-927
49665,1545,7,1538
49667,264,790,-526
49668,1299,297,1002
49670,825,452,373
49674,41,63,-22
49675,376,168,208
49676,1410,516,894
49677,2728,265,2463
49679,449,202,247
49680,677,598,79
49682,1832,1036,796
49683,812,439,373
49684,8985,78,8907
49685,8353,958,7395
49686,11063,164,10899
49688,836,96,740
49689,612,733,-121
49690,2517,317,2200
49696,3848,808,3040
49701,358,1990,-1632
49705,322,506,-184
49706,2081,1080,1001
49707,9889,484,9405
49709,1639,59,1580
49710,181,156,25
49712,3738,21,3717
49713,920,251,669
49715,1334,289,1045
49716,328,416,-88
49717,73,854,-781
49718,260,173,87
49719,648,6165,-5517
49720,4160,137,4023
49721,5658,12897,-7239
49722,43,10530,-10487
49724,367,422,-55
49725,299,322,-23
49726,552,73,479
49727,2919,3173,-254
49728,148,193,-45
49729,666,225,441
49730,799,935,-136
49733,730,168,562
49735,8583,374,8209
49736,219,2934,-2715
49738,4127,12781,-8654
49740,3220,5656,-2436
49743,349,7555,-7206
49744,339,6669,-6330
49745,471,4263,-3792
49746,1545,14524,-12979
49747,872,5935,-5063
49748,71,14342,-14271
49749,2047,0,2047
49751,870,7355,-6485
49752,292,3371,-3079
49753,798,13282,-12484
49755,760,3486,-2726
49756,1809,2050,-241
49757,424,5885,-5461
49759,708,3867,-3159
49760,357,13764,-13407
49762,297,150,147
49764,79,1278,-1199
49765,1713,1302,411
49766,901,681,220
49768,191,20,171
49769,685,4118,-3433
49770,7305,208,7097
49774,924,157,767
49775,24,117,-93
49776,672,111,561
49777,867,202,665
49779,2086,209,1877
49780,584,2315,-1731
49781,1692,1539,153
49782,301,176,125
49783,7786,186,7600
49784,0,2370,-2370
49788,879,159,720
49791,106,254,-148
49793,62,526,-464
49795,791,266,525
49796,171,324,-153
49799,917,1213,-296
49801,5216,226,4990
49802,2635,358,2277
49805,211,294,-83
49806,238,60,178
49807,1402,167,1235
49808,122,701,-579
49812,335,187,148
49814,438,861,-423
49815,132,1295,-1163
49816,280,81,199
49817,262,2373,-2111
49818,470,307,163
49820,106,96,10
49821,506,767,-261
49822,83,22,61
49825,94,635,-541
49826,52,640,-588
49827,427,116,311
49829,7573,356,7217
49831,262,1004,-742
49833,42,120,-78
49834,210,619,-409
49835,314,342,-28
49836,464,168,296
49837,3782,434,3348
49838,204,306,-102
49839,161,401,-240
49840,306,405,-99
49841,2840,369,2471
49847,478,186,292
49848,41,11914,-11873
49849,4892,446,4446
49852,57,3070,-3013
49853,455,647,-192
49854,2824,106,2718
49855,13278,261,13017
49858,5229,454,4775
49861,224,166,58
49862,1446,232,1214
49863,74,76,-2
49864,26,41,-15
49866,3343,333,3010
49868,1703,313,1390
49870,1547,209,1338
49871,220,1464,-1244
49872,98,96,2
49873,43,204,-161
49874,369,311,58
49876,496,517,-21
49877,4,126,-122
49878,1467,439,1028
49879,554,1575,-1021
49880,489,363,126
49881,138,1994,-1856
49883,61,236,-175
49884,222,255,-33
49885,673,411,262
49886,226,409,-183
49887,1061,449,612
49891,210,648,-438
49892,829,233,596
49893,559,75,484
49894,312,156,156
49895,338,2535,-2197
49896,521,44,477
49901,145,763,-618
49902,104,144,-40
49903,114,416,-302
49905,760,323,437
49908,1006,153,853
49910,128,242,-114
49911,1181,252,929
49912,422,268,154
49913,2968,1191,1777
49915,223,250,-27
49916,1215,146,1069
49917,81,77,4
49918,56,582,-526
49919,51,346,-295
49920,1828,87,1741
49921,117,155,-38
49922,348,27,321
49925,259,1107,-848
49927,166,452,-286
49929,78,226,-148
49930,2662,195,2467
49931,3095,320,2775
49934,354,1128,-774
49935,2612,369,2243
49938,3704,91,3613
49942,91,1186,-1095
49945,1295,399,896
49946,1579,144,1435
49947,324,4512,-4188
49948,229,426,-197
49950,527,120,407
49952,53,16,37
49953,1097,101,996
49955,139,3872,-3733
49958,381,469,-88
49959,186,426,-240
49960,85,183,-98
49961,62,994,-932
49962,111,675,-564
49963,245,294,-49
49965,240,669,-429
49967,192,71,121
49968,933,393,540
49969,517,249,268
49970,140,178,-38
49971,205,156,49
50001,230,141,89
50002,589,15366,-14777
50003,3441,4546,-1105
50005,374,972,-598
50006,674,28,646
50007,203,623,-420
50008,317,1231,-914
50009,7688,653,7035
50010,14020,477,13543
50012,0,644,-644
50013,0,1339,-1339
50014,12611,579,12032
50020,535,880,-345
50021,11411,785,10626
50022,3789,446,3343
50023,15555,155,15400
50025,1357,372,985
50026,201,738,-537
50027,157,806,-649
50028,668,1392,-724
50029,248,614,-366
50031,16,264,-248
50032,238,1105,-867
50033,7,3352,-3345
50034,134,416,-282
50035,2987,807,2180
50036,6521,1689,4832
50038,90,263,-173
50039,182,1500,-1318
50040,66,48,18
50041,47,254,-207
50042,88,182,-94
50044,400,315,85
50046,729,1115,-386
50047,2234,2401,-167
50048,339,560,-221
50049,2651,3185,-534
50050,283,5,278
50051,136,1134,-998
50052,43,375,-332
50054,1120,309,811
50055,456,496,-40
50056,484,1018,-534
50057,112,798,-686
50058,762,113,649
50060,1002,263,739
50061,793,69,724
50062,292,1591,-1299
50063,971,1104,-133
50064,63,841,-778
50065,274,4254,-3980
50066,111,495,-384
50067,113,176,-63
50068,115,645,-530
50069,409,12846,-12437
50070,484,8586,-8102
50071,381,7797,-7416
50072,1059,3310,-2251
50073,497,4061,-3564
50074,143,749,-606
50075,310,975,-665
50076,648,45,603
50078,44,146,-102
50101,15,158,-143
50102,50,16,34
50103,155,245,-90
50104,41,1235,-1194
50105,467,36,431
50106,429,218,211
50107,361,331,30
50108,151,490,-339
50109,1325,34,1291
50110,18,161,-143
50111,5945,1160,4785
50112,4782,859,3923
50115,1151,318,833
50116,70,935,-865
50117,61,79,-18
50118,321,308,13
50119,139,272,-133
50120,179,186,-7
50122,575,112,463
50123,361,68,293
50124,1604,100,1504
50125,7523,934,6589
50126,2767,968,1799
50127,0,1095,-1095
50128,156,626,-470
50129,2313,575,1738
50130,575,636,-61
50131,9352,521,8831
50132,139,281,-142
50133,219,37,182
50134,303,105,198
50135,550,179,371
50136,175,18,157
50137,36,3018,-2982
50138,5106,226,4880
50139,456,568,-112
50140,1056,187,869
50141,185,329,-144
50142,358,301,57
50143,230,345,-115
50144,1069,1294,-225
50145,33,722,-689
50146,181,839,-658
50147,159,334,-175
50148,179,485,-306
50149,353,834,-481
50150,377,123,254
50151,257,667,-410
50152,65,4975,-4910
50153,404,215,189
50154,261,784,-523
50155,85,724,-639
50156,1986,223,1763
50157,289,163,126
50158,11669,637,11032
50160,240,939,-699
50161,857,1640,-783
50162,526,2262,-1736
50163,320,89,231
50164,256,757,-501
50165,16,347,-331
50166,673,263,410
50167,332,232,100
50168,349,1097,-748
50169,931,48,883
50170,1241,330,911
50171,1163,467,696
50173,329,1722,-1393
50174,444,483,-39
50201,3551,251,3300
50206,187,454,-267
50207,972,265,707
50208,7752,199,7553
50210,584,220,364
50211,5670,455,5215
50212,1213,465,748
50213,2901,6248,-3347
50214,281,8422,-8141
50216,1152,3595,-2443
50217,222,10011,-9789
50218,138,2224,-2086
50219,4956,1270,3686
50220,3557,134,3423
50222,167,2742,-2575
50223,141,206,-65
50225,1273,89,1184
50226,2362,386,1976
50227,27,464,-437
50228,932,381,551
50229,369,669,-300
50230,393,513,-120
50231,73,1071,-998
50232,263,629,-366
50233,552,624,-72
50234,187,83,104
50235,122,314,-192
50236,783,25,758
50237,1352,513,839
50238,515,1475,-960
50239,32,1689,-1657
50240,894,645,249
50241,55,1409,-1354
50242,194,2538,-2344
50243,129,5625,-5496
50244,781,567,214
50246,294,201,93
50247,905,3064,-2159
50248,1759,368,1391
50249,524,41,483
50250,1018,527,491
50251,550,87,463
50252,114,166,-52
50254,80,992,-912
50255,40,667,-627
50256,262,204,58
50257,392,2159,-1767
50258,378,473,-95
50261,1007,392,615
50262,116,319,-203
50263,9513,560,8953
50264,203,3993,-3790
50265,14380,78,14302
50266,16383,269,16114
50268,390,122,268
50269,62,180,-118
50271,250,5137,-4887
50272,54,251,-197
50273,3441,150,3291
50274,90,255,-165
50275,209,369,-160
50276,855,446,409
50277,200,139,61
50278,308,155,153
50309,6141,3238,2903
50310,13007,728,12279
50311,6386,53,6333
50312,7767,1322,6445
50313,6955,244,6711
50314,3909,97,3812
50315,14956,262,14694
50316,5376,897,4479
50317,14082,820,13262
50319,0,46,-46
50320,8067,326,7741
50321,3377,587,2790
50322,12592,976,11616
50323,5435,666,4769
50324,2137,46,2091
50325,6959,502,6457
50327,4503,407,4096
50401,13410,253,13157
50420,146,318,-172
50421,1124,396,728
50423,1118,321,797
50424,714,13996,-13282
50426,46,14286,-14240
50427,77,1385,-1308
50428,4138,73,4065
50430,191,823,-632
50431,80,151,-71
50432,114,435,-321
50433,81,732,-651
50434,259,180,79
50435,248,347,-99
50436,2196,762,1434
50438,1673,433,1240
50439,125,358,-233
50440,174,238,-64
50441,2182,387,1795
50444,136,3178,-3042
50446,215,780,-565
50447,526,189,337
50448,336,2851,-2515
50449,352,221,131
50450,1233,131,1102
50451,187,349,-162
50452,391,176,215
50453,220,382,-162
50454,40,187,-147
50455,142,1000,-858
50456,702,139,563
50457,152,193,-41
50458,886,68,818
50459,1277,664,613
50460,177,89,88
50461,2304,388,1916
50464,213,95,118
50465,78,2113,-2035
50466,776,179,597
50467,49,386,-337
50468,575,288,287
50469,590,700,-110
50470,95,827,-732
50471,274,495,-221
50472,1037,173,864
50473,104,249,-145
50475,523,209,314
50476,304,233,71
50477,95,3059,-2964
50478,414,337,77
50479,282,286,-4
50480,321,156,165
50482,317,446,-129
50483,288,591,-303
50484,153,708,-555
50501,12008,544,11464
50510,413,29,384
50511,3250,1020,2230
50514,557,2633,-2076
50515,117,73,44
50516,321,123,198
50517,429,2580,-2151
50518,138,203,-65
50519,261,93,168
50520,63,589,-526
50521,14,443,-429
50522,353,721,-368
50523,222,115,107
50524,232,383,-151
50525,1563,44,1519
50527,52,88,-36
50528,119,139,-20
50529,367,145,222
50530,511,640,-129
50531,103,581,-478
50532,336,205,131
50533,1581,29,1552
50535,474,17729,-17255
50536,1868,5771,-3903
50538,226,5425,-5199
50539,186,159,27
50540,429,2236,-1807
50541,402,642,-240
50542,386,1183,-797
50543,548,417,131
50544,215,510,-295
50545,75,177,-102
50546,171,343,-172
50548,2490,2212,278
50551,20,552,-532
50552,29,681,-652
50554,771,1012,-241
50556,84,121,-37
50557,376,921,-545
50558,228,802,-574
50559,136,212,-76
50560,231,120,111
50561,221,570,-349
50562,167,222,-55
50563,1148,1290,-142
50565,159,330,-171
50566,185,363,-178
50567,106,3295,-3189
50568,539,3660,-3121
50569,348,348,0
50570,74,444,-370
50571,146,42,104
50573,25,1412,-1387
50574,986,645,341
50575,303,465,-162
50576,129,151,-22
50577,183,495,-312
50578,243,163,80
50579,1028,1001,27
50581,333,151,182
50582,105,430,-325
50583,1161,316,845
50585,489,5076,-4587
50586,116,780,-664
50588,4628,216,4412
50590,377,139,238
50591,168,372,-204
50592,53,2455,-2402
50593,17,277,-260
50594,133,588,-455
50595,3637,526,3111
50597,446,484,-38
50598,370,463,-93
50599,224,431,-207
50601,1028,899,129
50602,662,372,290
50603,171,511,-340
50604,669,329,340
50605,112,753,-641
50606,315,155,160
50607,162,1090,-928
50608,28,353,-325
50609,160,590,-430
50611,172,1235,-1063
50612,156,163,-7
50613,16415,63,16352
50616,4306,403,3903
50619,825,44,781
50620,27,68,-41
50621,639,194,445
50622,1190,278,912
50623,66,438,-372
50624,639,2531,-1892
50625,378,1552,-1174
50626,600,446,154
50627,1274,381,893
50628,514,790,-276
50629,873,2992,-2119
50630,690,824,-134
50631,114,196,-82
50632,548,1393,-845
50633,218,440,-222
50634,337,297,40
50635,570,1145,-575
50636,944,102,842
50638,1326,1612,-286
50641,445,1227,-782
50642,235,296,-61
50643,1091,566,525
50644,3516,205,3311
50645,579,751,-172
50647,814,68,746
50648,1418,94,1324
50649,4,75,-71
50650,313,283,30
50651,1357,620,737
50652,47,841,-794
50653,243,141,102
50654,147,888,-741
50655,325,1021,-696
50657,40,305,-265
50658,1031,114,917
50659,2347,97,2250
50660,453,3279,-2826
50662,2840,287,2553
50664,83,232,-149
50665,1095,521,574
50666,310,13622,-13312
50667,320,7740,-7420
50668,429,0,429
50669,971,8516,-7545
50670,907,9123,-8216
50671,112,1956,-1844
50672,207,722,-515
50673,74,384,-310
50674,1519,204,1315
50675,909,1149,-240
50676,902,300,602
50677,4636,487,4149
50680,451,71,380
50681,177,1663,-1486
50682,621,14895,-14274
50701,13026,264,12762
50702,8642,730,7912
50703,7910,26,7884
50707,3531,66,3465
50801,3782,201,3581
50830,649,2778,-2129
50831,10,44,-34
50833,855,167,688
50835,38,1999,-1961
50836,186,400,-214
50837,158,626,-468
50839,25,6467,-6442
50840,268,473,-205
50841,1055,547,508
50842,32,220,-188
50843,196,1013,-817
50845,271,475,-204
50846,472,599,-127
50847,36,326,-290
50848,95,218,-123
50849,1124,1336,-212
50851,826,865,-39
50853,315,294,21
50854,953,348,605
50857,88,796,-708
50858,324,2422,-2098
50859,275,79,196
50860,53,304,-251
50861,121,895,-774
50862,62,389,-327
50863,72,1182,-1110
50864,838,1627,-789
51001,945,919,26
51002,1008,444,564
51003,665,1236,-571
51004,450,547,-97
51005,669,426,243
51006,474,688,-214
51007,231,17,214
51008,68,3028,-2960
51009,63,503,-440
51010,205,643,-438
51011,28,3787,-3759
51012,2747,106,2641
51014,254,124,130
51015,32,1105,-1073
51016,476,1436,-960
51018,252,131,121
51019,224,1845,-1621
51020,228,343,-115
51022,319,938,-619
51023,1209,16589,-15380
51024,883,9608,-8725
51025,784,15715,-14931
51026,366,10369,-10003
51027,471,2383,-1912
51028,881,12222,-11341
51029,162,463,-301
51030,624,2472,-1848
51031,5022,557,4465
51033,205,92,113
51034,731,394,337
51035,712,349,363
51036,287,2400,-2113
51037,111,569,-458
51038,679,162,517
51039,1090,171,919
51040,1459,3217,-1758
51041,2390,36,2354
51044,103,241,-138
51045,32,243,-211
51046,656,270,386
51047,310,331,-21
51048,185,673,-488
51049,271,616,-345
51050,1037,158,879
51051,26,5223,-5197
51052,471,0,471
51053,434,192,242
51054,1924,357,1567
51055,526,776,-250
51056,170,779,-609
51058,446,91,355
51060,290,281,9
51061,146,281,-135
51062,235,337,-102
51063,450,702,-252
51101,338,498,-160
51103,6448,42,6406
51104,8418,351,8067
51105,3886,211,3675
51106,10762,6116,4646
51108,2017,200,1817
51109,1422,223,1199
51111,30,160,-130
51201,2379,199,2180
51230,194,352,-158
51231,209,182,27
51232,343,42,301
51234,442,461,-19
51235,367,1318,-951
51237,723,71,652
51238,519,183,336
51239,1056,193,863
51240,696,12499,-11803
51241,787,222,565
51242,114,341,-227
51243,259,261,-2
51244,62,776,-714
51245,463,78,385
51246,1275,1055,220
51247,1800,606,1194
51248,683,5241,-4558
51249,1408,239,1169
51250,3095,5177,-2082
51301,5418,370,5048
51331,580,1121,-541
51333,171,158,13
51334,2823,852,1971
51338,394,636,-242
51340,44,4469,-4425
51341,17,151,-134
51342,563,1208,-645
51343,75,127,-52
51345,212,87,125
51346,841,400,441
51347,653,339,314
51350,188,314,-126
51351,2038,1401,637
51354,515,683,-168
51355,461,1882,-1421
51357,314,990,-676
51358,562,23,539
51360,3991,344,3647
51363,69,586,-517
51364,315,61,254
51365,159,44,115
51366,137,421,-284
51401,5285,326,4959
51430,407,13893,-13486
51431,211,1637,-1426
51432,13,172,-159
51433,215,377,-162
51436,378,338,40
51439,350,2043,-1693
51440,106,276,-170
51441,145,11788,-11643
51442,3323,130,3193
51443,550,1304,-754
51444,143,252,-109
51445,1143,2999,-1856
51446,232,248,-16
51447,86,408,-322
51448,236,899,-663
51449,804,3387,-2583
51450,676,396,280
51451,38,185,-147
51452,76,368,-292
51453,231,165,66
51454,472,2151,-1679
51455,1025,485,540
51458,496,760,-264
51459,31,791,-760
51460,47,82,-35
51461,537,96,441
51462,429,159,270
51463,226,12188,-11962
51465,288,133,155
51466,438,368,70
51467,237,87,150
51501,14122,539,13583
51503,14845,337,14508
51510,1357,2118,-761
51520,83,956,-873
51521,819,40,779
51523,156,1465,-1309
51525,479,566,-87
51526,678,1601,-923
51527,231,635,-404
51528,300,3960,-3660
51529,784,9502,-8718
51530,251,10806,-10555
51531,282,11090,-10808
51532,261,6203,-5942
51533,418,743,-325
51534,3348,886,2462
51535,726,83,643
51536,174,1254,-1080
51537,2865,7525,-4660
51540,121,741,-620
51541,137,878,-741
51542,374,3081,-2707
51543,181,890,-709
51544,285,7189,-6904
51545,123,1324,-1201
51546,1215,3223,-2008
51548,183,982,-799
51549,217,153,64
51550,55,2051,-1996
